Commit,Date,Test Path,Test,Checks,Latency (mean),Latency (median),Latency (min),Latency (max),Latency (stddev),Bandwidth (mean),Bandwidth (median),Bandwidth (min),Bandwidth (max),Bandwidth (stddev),Throughput (mean),Throughput (median),Throughput (min),Throughput (max),Throughput (stddev)
b091dbd67cde3034a2c666982d742a85c454a639,2026-09-09 01:02:17,iron/operators/sigmoid/test.py::test_sigmoid,input_length_4096-num_aie_columns_2-num_channels_1-tile_size_2048,5/5,818.3199999999999,468.6,299.5,2463.7,926.5783679754238,0.0360376906,0.03496141,0.006650263,0.05470761,0.020021452472713034,,,,,
b091dbd67cde3034a2c666982d742a85c454a639,2026-09-09 01:02:17,iron/operators/sigmoid/test.py::test_sigmoid,input_length_4096-num_aie_columns_2-num_channels_2-tile_size_1024,5/5,430.36,516.5,228.9,592.5,177.11422303135342,0.045161208,0.03172237,0.02765027,0.0715646,0.021652585634847864,,,,,
b091dbd67cde3034a2c666982d742a85c454a639,2026-09-09 01:02:17,iron/operators/sigmoid/test.py::test_sigmoid,input_length_4096-num_aie_columns_4-num_channels_1-tile_size_1024,5/5,454.34,468.7,274.9,657.9,139.0323271760924,0.039065704,0.03495842,0.02490435,0.05960701,0.012872320061462503,,,,,
b091dbd67cde3034a2c666982d742a85c454a639,2026-09-09 01:02:17,iron/operators/sigmoid/test.py::test_sigmoid,input_length_4096-num_aie_columns_4-num_channels_2-tile_size_512,5/5,399.8,379.4,204.8,618.0,159.46850786283792,0.047242916,0.0431825,0.02651339,0.07999414,0.0208283241950578,,,,,
b091dbd67cde3034a2c666982d742a85c454a639,2026-09-09 01:02:17,iron/operators/sigmoid/test.py::test_sigmoid,input_length_8192-num_aie_columns_1-num_channels_2-tile_size_4096,5/5,359.38,317.7,242.7,567.3,126.49658888681543,0.099096742,0.1031293,0.05775959,0.1349944,0.029103814523639675,,,,,
b091dbd67cde3034a2c666982d742a85c454a639,2026-09-09 01:02:17,iron/operators/sigmoid/test.py::test_sigmoid,input_length_8192-num_aie_columns_2-num_channels_1-tile_size_4096,5/5,438.82,497.3,172.3,529.9,149.98818953504303,0.089958598,0.06589115,0.06183505,0.1901865,0.05607262480080517,,,,,
b091dbd67cde3034a2c666982d742a85c454a639,2026-09-09 01:02:17,iron/operators/sigmoid/test.py::test_sigmoid,input_length_8192-num_aie_columns_2-num_channels_2-tile_size_2048,5/5,469.48,483.3,325.0,602.2,102.63404405946403,0.072810792,0.06780068,0.05441364,0.1008181,0.01758421164653309,,,,,
b091dbd67cde3034a2c666982d742a85c454a639,2026-09-09 01:02:17,iron/operators/sigmoid/test.py::test_sigmoid,input_length_8192-num_aie_columns_4-num_channels_1-tile_size_2048,5/5,381.3,452.6,198.2,536.1,152.37759021588445,0.100869848,0.07240411,0.06111973,0.1653513,0.047306751109089815,,,,,
b091dbd67cde3034a2c666982d742a85c454a639,2026-09-09 01:02:17,iron/operators/sigmoid/test.py::test_sigmoid,input_length_8192-num_aie_columns_4-num_channels_2-tile_size_1024,5/5,524.78,479.9,210.2,1080.1,337.4601117169257,0.084056904,0.06827762,0.03033931,0.1558637,0.048247231039295194,,,,,
b091dbd67cde3034a2c666982d742a85c454a639,2026-09-09 01:02:17,iron/operators/silu/test.py::test_silu,input_length_1024-num_aie_columns_1-num_channels_1-tile_size_1024,5/5,354.62,275.1,198.4,600.5,167.8713406153653,0.0136091594,0.01488821,0.006821335,0.02064381,0.005642791372690186,,,,,
b091dbd67cde3034a2c666982d742a85c454a639,2026-09-09 01:02:17,iron/operators/silu/test.py::test_silu,input_length_1024-num_aie_columns_2-num_channels_1-tile_size_512,5/5,333.34000000000003,256.2,239.0,649.7,177.20474880769987,0.014174352,0.0159862,0.00630472,0.01714094,0.004456350673961823,,,,,
b091dbd67cde3034a2c666982d742a85c454a639,2026-09-09 01:02:17,iron/operators/silu/test.py::test_silu,input_length_1024-num_aie_columns_4-num_channels_1-tile_size_256,5/5,391.26,315.2,244.3,662.2,175.52741381334144,0.012032799,0.01299567,0.006185872,0.01676565,0.0044909943232164075,,,,,
b091dbd67cde3034a2c666982d742a85c454a639,2026-09-09 01:02:17,iron/operators/silu/test.py::test_silu,input_length_2048-num_aie_columns_1-num_channels_1-tile_size_2048,5/5,287.98,252.9,206.5,445.8,96.63305335132489,0.030672688,0.03239532,0.01837727,0.03967109,0.008483905271266294,,,,,
b091dbd67cde3034a2c666982d742a85c454a639,2026-09-09 01:02:17,iron/operators/silu/test.py::test_silu,input_length_2048-num_aie_columns_2-num_channels_1-tile_size_1024,5/5,366.38,295.1,224.7,620.8,171.826706306092,0.02618593,0.02775585,0.01319509,0.03645377,0.010503318449968563,,,,,
b091dbd67cde3034a2c666982d742a85c454a639,2026-09-09 01:02:17,iron/operators/silu/test.py::test_silu,input_length_2048-num_aie_columns_4-num_channels_1-tile_size_512,5/5,458.5,501.7,235.5,644.2,197.62480866530902,0.021420936,0.01632839,0.01271653,0.03478069,0.01047056757311083,,,,,
b091dbd67cde3034a2c666982d742a85c454a639,2026-09-09 01:02:17,iron/operators/silu/test.py::test_silu,input_length_4096-num_aie_columns_1-num_channels_1-tile_size_4096,5/5,383.96000000000004,438.6,251.8,510.3,121.7149251324586,0.046802032,0.03735829,0.03210918,0.06507682,0.01636016065913382,,,,,
b091dbd67cde3034a2c666982d742a85c454a639,2026-09-09 01:02:17,iron/operators/silu/test.py::test_silu,input_length_4096-num_aie_columns_2-num_channels_1-tile_size_2048,5/5,415.84,459.0,266.7,512.5,102.87931278930668,0.041805282,0.03569631,0.03196728,0.0614367,0.012310624494702532,,,,,
b091dbd67cde3034a2c666982d742a85c454a639,2026-09-09 01:02:17,iron/operators/silu/test.py::test_silu,input_length_4096-num_aie_columns_4-num_channels_1-tile_size_1024,5/5,558.9399999999999,554.4,469.4,668.1,79.80543841117598,0.029788406,0.02955411,0.02452452,0.03490175,0.004181978322699677,,,,,
b091dbd67cde3034a2c666982d742a85c454a639,2026-09-09 01:02:17,iron/operators/silu/test.py::test_silu,input_length_8192-num_aie_columns_2-num_channels_1-tile_size_4096,5/5,382.04,322.9,243.5,568.7,130.1409543533472,0.093740274,0.1014656,0.05761518,0.1345891,0.030119861435243686,,,,,
b091dbd67cde3034a2c666982d742a85c454a639,2026-09-09 01:02:17,iron/operators/silu/test.py::test_silu,input_length_8192-num_aie_columns_4-num_channels_1-tile_size_2048,5/5,361.4,357.0,234.0,548.3,131.3296044309888,0.100674186,0.091792,0.05976606,0.1400162,0.035338711079096814,,,,,
b091dbd67cde3034a2c666982d742a85c454a639,2026-09-09 01:02:17,iron/operators/softmax/test.py::test_softmax,input_length_32768-num_aie_columns_2-num_channels_2-tile_size_1024,5/5,556.9,566.9,331.4,827.9,200.83325172889076,0.26277496,0.2311936,0.1583137,0.3955661,0.09795955812455465,,,,,
b091dbd67cde3034a2c666982d742a85c454a639,2026-09-09 01:02:17,iron/operators/softmax/test.py::test_softmax,input_length_32768-num_aie_columns_2-num_channels_2-tile_size_2048,5/5,460.52,560.5,260.9,568.7,145.71644382155367,0.31507566,0.2338425,0.230481,0.5024033,0.1219267544810531,,,,,
b091dbd67cde3034a2c666982d742a85c454a639,2026-09-09 01:02:17,iron/operators/softmax/test.py::test_softmax,input_length_32768-num_aie_columns_2-num_channels_2-tile_size_512,5/5,471.02,547.5,277.1,627.1,173.31068057104847,0.31717388,0.2394145,0.2090033,0.4730629,0.132676813438302,,,,,
b091dbd67cde3034a2c666982d742a85c454a639,2026-09-09 01:02:17,iron/operators/strided_copy/test.py::test_strided_copy,chunked_transfer,5/5,384.74,400.0,208.5,598.3,147.11003704710294,0.0120680406,0.01023944,0.006845549,0.01964113,0.004926848112886046,,,,,
b091dbd67cde3034a2c666982d742a85c454a639,2026-09-09 01:02:17,iron/operators/strided_copy/test.py::test_strided_copy,contiguous,5/5,305.26,290.3,233.0,391.4,58.75323820862982,0.013814358,0.01410779,0.01046377,0.01757955,0.002625038543577979,,,,,
b091dbd67cde3034a2c666982d742a85c454a639,2026-09-09 01:02:17,iron/operators/strided_copy/test.py::test_strided_copy,four_channels,5/5,361.06,332.3,303.3,433.7,58.241462893715145,0.011574036,0.01232528,0.009444621,0.013503,0.0017872556987866897,,,,,
b091dbd67cde3034a2c666982d742a85c454a639,2026-09-09 01:02:17,iron/operators/strided_copy/test.py::test_strided_copy,kv_llama_full,5/5,410.02000000000004,342.6,263.7,685.2,173.03646147560926,5.7734502,6.123826,3.062235,7.958006,2.0080528249950746,,,,,
b091dbd67cde3034a2c666982d742a85c454a639,2026-09-09 01:02:17,iron/operators/strided_copy/test.py::test_strided_copy,kv_slot0,5/5,354.22,294.5,236.6,490.9,114.3559224526653,0.40444992,0.4484778,0.2691097,0.5583684,0.1236909372224861,,,,,
b091dbd67cde3034a2c666982d742a85c454a639,2026-09-09 01:02:17,iron/operators/strided_copy/test.py::test_strided_copy,kv_slot5,5/5,330.38,291.9,244.5,515.4,110.747130888344,0.43007178,0.4525727,0.2562836,0.5403606,0.11513936020534853,,,,,
b091dbd67cde3034a2c666982d742a85c454a639,2026-09-09 01:02:17,iron/operators/strided_copy/test.py::test_strided_copy,kv_slot5_four_channels,5/5,395.56,402.0,219.9,599.0,166.98881100241417,0.39138404,0.3285758,0.2205253,0.6006712,0.17408355214443147,,,,,
b091dbd67cde3034a2c666982d742a85c454a639,2026-09-09 01:02:17,iron/operators/strided_copy/test.py::test_strided_copy,kv_slot5_two_channels,5/5,458.04,443.1,235.6,746.0,192.178778745209,0.33393696,0.2981292,0.177079,0.5605768,0.14598341892661304,,,,,
b091dbd67cde3034a2c666982d742a85c454a639,2026-09-09 01:02:17,iron/operators/strided_copy/test.py::test_strided_copy,kv_slot_last,5/5,317.88,281.2,213.2,554.7,135.44230136851635,0.46162822,0.4697766,0.2381421,0.6194681,0.1396556187729194,,,,,
b091dbd67cde3034a2c666982d742a85c454a639,2026-09-09 01:02:17,iron/operators/strided_copy/test.py::test_strided_copy,two_channels,5/5,352.9,310.5,239.7,547.7,119.11683340317609,0.0125454154,0.01319146,0.007478137,0.01709152,0.0035908207107353323,,,,,
b091dbd67cde3034a2c666982d742a85c454a639,2026-09-09 01:02:17,iron/operators/strided_copy/test.py::test_strided_copy,two_channels_chunked,5/5,307.36,285.6,199.6,493.1,113.56171449920964,0.0146312774,0.01433938,0.008307187,0.02051734,0.004605443489996788,,,,,
b091dbd67cde3034a2c666982d742a85c454a639,2026-09-09 01:02:17,iron/operators/strided_copy/test.py::test_transfer_size_not_dividing_per_channel_share_is_rejected,iter0,1/1,,,,,,,,,,,,,,,
b091dbd67cde3034a2c666982d742a85c454a639,2026-09-09 01:02:17,iron/operators/strided_copy/test.py::test_transfer_size_not_dividing_per_channel_share_is_rejected,iter1,1/1,,,,,,,,,,,,,,,
b091dbd67cde3034a2c666982d742a85c454a639,2026-09-09 01:02:17,iron/operators/strided_copy/test.py::test_transfer_size_not_dividing_per_channel_share_is_rejected,iter2,1/1,,,,,,,,,,,,,,,
b091dbd67cde3034a2c666982d742a85c454a639,2026-09-09 01:02:17,iron/operators/strided_copy/test.py::test_transfer_size_not_dividing_per_channel_share_is_rejected,iter3,1/1,,,,,,,,,,,,,,,
b091dbd67cde3034a2c666982d742a85c454a639,2026-09-09 01:02:17,iron/operators/strided_copy/test.py::test_transfer_size_not_dividing_per_channel_share_is_rejected,iter4,1/1,,,,,,,,,,,,,,,
b091dbd67cde3034a2c666982d742a85c454a639,2026-09-09 01:02:17,iron/operators/swiglu_decode/test.py::test_swiglu_decode,embedding_dim_1024-hidden_dim_3584,5/5,13130.718,12504.96,7406.46,18027.77,4673.561659309739,0.00033999999999999997,0.0003,0.0002,0.0006,0.0001673320053068151,,,,,
b091dbd67cde3034a2c666982d742a85c454a639,2026-09-09 01:02:17,iron/operators/swiglu_decode/test.py::test_swiglu_decode,embedding_dim_2048-hidden_dim_2048,5/5,12803.928,14068.39,7614.33,16371.66,3480.4117628981776,0.0007,0.0006,0.0005,0.0011,0.00023452078799117152,,,,,
b091dbd67cde3034a2c666982d742a85c454a639,2026-09-09 01:02:17,iron/operators/swiglu_prefill/test.py::test_swiglu_prefill,seq_len_256-embedding_dim_2048-hidden_dim_2048-prio_accuracy_False,5/5,22449.318,25239.64,15525.01,29367.27,6236.350560060748,0.10004,0.0831,0.0714,0.1351,0.02996769927772234,,,,,
b091dbd67cde3034a2c666982d742a85c454a639,2026-09-09 01:02:17,iron/operators/tanh/test.py::test_tanh,input_length_1024-num_aie_columns_1-num_channels_1-tile_size_1024,5/5,387.7,368.3,276.8,503.8,105.51530694643313,0.011218339,0.01112161,0.008130582,0.01479657,0.003027553802788152,,,,,
b091dbd67cde3034a2c666982d742a85c454a639,2026-09-09 01:02:17,iron/operators/tanh/test.py::test_tanh,input_length_1024-num_aie_columns_1-num_channels_2-tile_size_512,5/5,801.24,541.9,417.4,1944.7,645.3626251960986,0.0069630278,0.007557907,0.002106285,0.009812776,0.003028584732751372,,,,,
b091dbd67cde3034a2c666982d742a85c454a639,2026-09-09 01:02:17,iron/operators/tanh/test.py::test_tanh,input_length_1024-num_aie_columns_2-num_channels_1-tile_size_512,5/5,440.15999999999997,438.2,289.4,566.8,101.6628152275944,0.0097803196,0.009347671,0.007227096,0.01415274,0.002630685397133093,,,,,
b091dbd67cde3034a2c666982d742a85c454a639,2026-09-09 01:02:17,iron/operators/tanh/test.py::test_tanh,input_length_1024-num_aie_columns_2-num_channels_2-tile_size_256,5/5,471.14,539.1,294.2,593.2,139.77508003932604,0.0094488132,0.007597369,0.006904387,0.01392326,0.0032052616600973002,,,,,
b091dbd67cde3034a2c666982d742a85c454a639,2026-09-09 01:02:17,iron/operators/tanh/test.py::test_tanh,input_length_1024-num_aie_columns_4-num_channels_1-tile_size_256,5/5,867.34,520.4,406.8,1861.3,623.5936882297639,0.006614450799999999,0.007871353,0.002200624,0.01006846,0.003472158961865038,,,,,
b091dbd67cde3034a2c666982d742a85c454a639,2026-09-09 01:02:17,iron/operators/tanh/test.py::test_tanh,input_length_1024-num_aie_columns_4-num_channels_2-tile_size_128,5/5,446.06,446.7,317.9,554.6,86.69292358664578,0.0094991664,0.00916926,0.007385996,0.01288464,0.0020698162683893706,,,,,
b091dbd67cde3034a2c666982d742a85c454a639,2026-09-09 01:02:17,iron/operators/tanh/test.py::test_tanh,input_length_2048-num_aie_columns_1-num_channels_1-tile_size_2048,5/5,372.82,378.7,247.5,504.3,102.85908807684424,0.023446024,0.02163121,0.01624436,0.03310367,0.006805601605789896,,,,,
b091dbd67cde3034a2c666982d742a85c454a639,2026-09-09 01:02:17,iron/operators/tanh/test.py::test_tanh,input_length_2048-num_aie_columns_1-num_channels_2-tile_size_1024,5/5,360.66,305.1,203.8,561.6,156.72055704342046,0.0263988,0.0268481,0.01458596,0.04019371,0.010900150426418436,,,,,
b091dbd67cde3034a2c666982d742a85c454a639,2026-09-09 01:02:17,iron/operators/tanh/test.py::test_tanh,input_length_2048-num_aie_columns_2-num_channels_1-tile_size_1024,5/5,404.48,289.9,222.8,752.4,229.35999433205433,0.025316714,0.02825656,0.01088849,0.03676032,0.01157068944384171,,,,,
b091dbd67cde3034a2c666982d742a85c454a639,2026-09-09 01:02:17,iron/operators/tanh/test.py::test_tanh,input_length_2048-num_aie_columns_2-num_channels_2-tile_size_512,5/5,300.52,269.9,250.5,382.5,54.863576259664306,0.027936204,0.03034895,0.02141755,0.03270377,0.004668280022543635,,,,,
b091dbd67cde3034a2c666982d742a85c454a639,2026-09-09 01:02:17,iron/operators/tanh/test.py::test_tanh,input_length_2048-num_aie_columns_4-num_channels_1-tile_size_512,5/5,363.9,294.9,234.2,553.6,131.00635480769625,0.024783794,0.02778221,0.01479739,0.03497716,0.008085861181409807,,,,,
b091dbd67cde3034a2c666982d742a85c454a639,2026-09-09 01:02:17,iron/operators/tanh/test.py::test_tanh,input_length_2048-num_aie_columns_4-num_channels_2-tile_size_256,5/5,473.94,380.6,344.3,662.7,155.62272648941737,0.018732506,0.02152193,0.01236144,0.02379334,0.005528229726321076,,,,,
b091dbd67cde3034a2c666982d742a85c454a639,2026-09-09 01:02:17,iron/operators/tanh/test.py::test_tanh,input_length_4096-num_aie_columns_1-num_channels_1-tile_size_4096,5/5,735.5799999999999,482.1,220.2,2126.6,789.9445246344834,0.0404569456,0.03398564,0.007704288,0.07439022,0.025829071844121438,,,,,
b091dbd67cde3034a2c666982d742a85c454a639,2026-09-09 01:02:17,iron/operators/tanh/test.py::test_tanh,input_length_4096-num_aie_columns_1-num_channels_2-tile_size_2048,5/5,310.88,276.0,239.4,452.6,85.85704397427156,0.055473778,0.05936253,0.03619646,0.06843462,0.012739248463202998,,,,,
b091dbd67cde3034a2c666982d742a85c454a639,2026-09-09 01:02:17,iron/operators/tanh/test.py::test_tanh,input_length_4096-num_aie_columns_2-num_channels_1-tile_size_2048,5/5,646.76,295.5,228.1,1931.3,724.7585239236583,0.0451672572,0.05544951,0.008483616,0.07182531,0.024645239880188817,,,,,
b091dbd67cde3034a2c666982d742a85c454a639,2026-09-09 01:02:17,iron/operators/tanh/test.py::test_tanh,input_length_4096-num_aie_columns_2-num_channels_2-tile_size_1024,5/5,392.06,351.3,276.9,615.7,135.31179918987112,0.045214366,0.04663276,0.02661175,0.0591651,0.012752788169462393,,,,,
b091dbd67cde3034a2c666982d742a85c454a639,2026-09-09 01:02:17,iron/operators/tanh/test.py::test_tanh,input_length_4096-num_aie_columns_4-num_channels_1-tile_size_1024,5/5,707.3199999999999,345.1,235.3,2073.7,776.6696865463464,0.0420527738,0.04747623,0.007900819,0.06962641,0.024626913889089053,,,,,
b091dbd67cde3034a2c666982d742a85c454a639,2026-09-09 01:02:17,iron/operators/tanh/test.py::test_tanh,input_length_4096-num_aie_columns_4-num_channels_2-tile_size_512,5/5,474.2,518.0,336.5,546.8,87.35980196864,0.035694516,0.03163154,0.02996463,0.04869205,0.007809283845906102,,,,,
b091dbd67cde3034a2c666982d742a85c454a639,2026-09-09 01:02:17,iron/operators/tanh/test.py::test_tanh,input_length_8192-num_aie_columns_1-num_channels_2-tile_size_4096,5/5,483.56,469.6,308.1,667.5,131.25939204491235,0.072228922,0.06978403,0.04908733,0.1063382,0.021337185567025234,,,,,
b091dbd67cde3034a2c666982d742a85c454a639,2026-09-09 01:02:17,iron/operators/tanh/test.py::test_tanh,input_length_8192-num_aie_columns_2-num_channels_1-tile_size_4096,5/5,466.26,480.0,296.5,568.0,102.23533146618149,0.07391212,0.06826069,0.05769339,0.1105097,0.020979645778035676,,,,,
b091dbd67cde3034a2c666982d742a85c454a639,2026-09-09 01:02:17,iron/operators/tanh/test.py::test_tanh,input_length_8192-num_aie_columns_2-num_channels_2-tile_size_2048,5/5,429.74,346.3,276.0,632.1,174.904839841555,0.086559846,0.09462835,0.05183916,0.1187165,0.03195357730186058,,,,,
b091dbd67cde3034a2c666982d742a85c454a639,2026-09-09 01:02:17,iron/operators/tanh/test.py::test_tanh,input_length_8192-num_aie_columns_4-num_channels_1-tile_size_2048,5/5,473.5,505.0,260.5,565.1,124.12479607234005,0.07515071400000001,0.06488983,0.05798897,0.1257985,0.02862373191082585,,,,,
b091dbd67cde3034a2c666982d742a85c454a639,2026-09-09 01:02:17,iron/operators/tanh/test.py::test_tanh,input_length_8192-num_aie_columns_4-num_channels_2-tile_size_1024,5/5,578.14,589.5,400.3,752.2,125.25491207932727,0.059047614,0.05558911,0.04356265,0.08186842,0.014024036486708453,,,,,
b091dbd67cde3034a2c666982d742a85c454a639,2026-09-09 01:02:17,iron/operators/transpose/test.py::test_transpose,M_2048-N_128-aie_columns_1-channels_1-m_64-n_64-s_8-num_batches_1,5/5,791.62,473.3,398.7,1876.1,622.0641542477753,1.82105378,2.215504,0.5589049,2.63006,0.8424030549886093,,,,,
b091dbd67cde3034a2c666982d742a85c454a639,2026-09-09 01:02:17,iron/operators/transpose/test.py::test_transpose,M_2048-N_128-aie_columns_1-channels_2-m_64-n_64-s_8-num_batches_1,5/5,886.1,600.3,418.7,1923.3,635.9523881549625,1.64835826,1.746809,0.545192,2.504487,0.8733131237509476,,,,,
b091dbd67cde3034a2c666982d742a85c454a639,2026-09-09 01:02:17,iron/operators/transpose/test.py::test_transpose,M_2048-N_128-aie_columns_2-channels_1-m_64-n_64-s_8-num_batches_1,5/5,1098.6200000000001,646.5,360.6,3218.8,1192.337719356391,1.6414669,1.622038,0.3257705,2.908203,0.9230174584500284,,,,,
b091dbd67cde3034a2c666982d742a85c454a639,2026-09-09 01:02:17,iron/operators/transpose/test.py::test_transpose,M_2048-N_128-aie_columns_2-channels_2-m_64-n_64-s_8-num_batches_1,5/5,1449.6200000000001,735.8,410.3,3583.4,1322.2319130924045,1.29600748,1.425166,0.2926175,2.555689,0.9057742014961715,,,,,
b091dbd67cde3034a2c666982d742a85c454a639,2026-09-09 01:02:17,iron/operators/transpose/test.py::test_transpose,M_2048-N_256-aie_columns_1-channels_1-m_64-n_64-s_8-num_batches_1,5/5,1399.58,1098.8,586.4,3615.5,1264.9571700259262,2.3006553800000002,1.908573,0.5800389,3.576286,1.268862318718671,,,,,
b091dbd67cde3034a2c666982d742a85c454a639,2026-09-09 01:02:17,iron/operators/transpose/test.py::test_transpose,M_2048-N_256-aie_columns_1-channels_2-m_64-n_64-s_8-num_batches_1,5/5,713.08,644.9,565.6,1001.9,180.62673390171233,3.0754572,3.251978,2.093083,3.707731,0.6716667153046962,,,,,
b091dbd67cde3034a2c666982d742a85c454a639,2026-09-09 01:02:17,iron/operators/transpose/test.py::test_transpose,M_2048-N_256-aie_columns_2-channels_1-m_64-n_64-s_8-num_batches_1,5/5,600.44,544.7,416.2,776.8,146.99657479002698,3.6719736,3.849921,2.699871,5.038748,0.9319857688279366,,,,,
b091dbd67cde3034a2c666982d742a85c454a639,2026-09-09 01:02:17,iron/operators/transpose/test.py::test_transpose,M_2048-N_256-aie_columns_2-channels_2-m_64-n_64-s_8-num_batches_1,5/5,1721.2,1067.3,760.8,3519.3,1230.4377960709758,1.77289662,1.965002,0.5959051,2.756654,1.0142663920000121,,,,,
b091dbd67cde3034a2c666982d742a85c454a639,2026-09-09 01:02:17,iron/operators/transpose/test.py::test_transpose,M_2048-N_256-aie_columns_4-channels_1-m_64-n_64-s_8-num_batches_1,5/5,719.72,802.2,437.1,855.2,173.9133606138413,3.1020724,2.614147,2.452213,4.797855,0.9857701265791129,,,,,
b091dbd67cde3034a2c666982d742a85c454a639,2026-09-09 01:02:17,iron/operators/transpose/test.py::test_transpose,M_2048-N_256-aie_columns_4-channels_2-m_64-n_64-s_8-num_batches_1,5/5,701.74,664.1,340.6,1124.4,286.71216925690476,3.475736,3.157829,1.86519,6.158096,1.6231432560391887,,,,,
b091dbd67cde3034a2c666982d742a85c454a639,2026-09-09 01:02:17,iron/operators/transpose/test.py::test_transpose,M_2048-N_512-aie_columns_1-channels_1-m_64-n_64-s_8-num_batches_1,5/5,1646.12,1296.6,749.6,2491.0,764.493984279798,3.1018120000000002,3.234741,1.683753,5.595696,1.5896718051105707,,,,,
b091dbd67cde3034a2c666982d742a85c454a639,2026-09-09 01:02:17,iron/operators/transpose/test.py::test_transpose,M_2048-N_512-aie_columns_1-channels_2-m_64-n_64-s_8-num_batches_1,5/5,1639.2199999999998,1981.1,618.8,2493.7,946.9927966991089,3.7788034,2.117207,1.681932,6.77806,2.6710790216356948,,,,,
b091dbd67cde3034a2c666982d742a85c454a639,2026-09-09 01:02:17,iron/operators/transpose/test.py::test_transpose,M_2048-N_512-aie_columns_2-channels_1-m_64-n_64-s_8-num_batches_1,5/5,1315.1399999999999,1151.1,653.5,2417.1,655.9036880518358,3.786647,3.64366,1.735244,6.417833,1.679361882578469,,,,,
b091dbd67cde3034a2c666982d742a85c454a639,2026-09-09 01:02:17,iron/operators/transpose/test.py::test_transpose,M_2048-N_512-aie_columns_2-channels_2-m_64-n_64-s_8-num_batches_1,5/5,747.28,642.6,456.7,1197.2,287.9235610366057,6.2483914,6.527378,3.503527,9.18458,2.156147388728632,,,,,
b091dbd67cde3034a2c666982d742a85c454a639,2026-09-09 01:02:17,iron/operators/transpose/test.py::test_transpose,M_2048-N_512-aie_columns_4-channels_1-m_64-n_64-s_8-num_batches_1,5/5,1271.2,756.2,471.3,3572.1,1297.8316840022053,5.3770276,5.546657,1.174182,8.899133,2.8706206609429086,,,,,
b091dbd67cde3034a2c666982d742a85c454a639,2026-09-09 01:02:17,iron/operators/transpose/test.py::test_transpose,M_2048-N_512-aie_columns_4-channels_2-m_64-n_64-s_8-num_batches_1,5/5,1614.04,767.6,577.3,3600.7,1350.0465743817877,4.3510512,5.464492,1.164855,7.265028,2.7399442649153833,,,,,
b091dbd67cde3034a2c666982d742a85c454a639,2026-09-09 01:02:17,iron/operators/transpose/test.py::test_transpose,M_2048-N_64-aie_columns_1-channels_1-m_64-n_64-s_8-num_batches_1,5/5,453.02,381.0,309.2,852.5,226.87868344117302,1.32602124,1.376163,0.6150172,1.695392,0.4319499119583056,,,,,
b091dbd67cde3034a2c666982d742a85c454a639,2026-09-09 01:02:17,iron/operators/transpose/test.py::test_transpose,M_2048-N_64-aie_columns_1-channels_1-m_64-n_64-s_8-num_batches_2,5/5,636.46,693.2,429.0,892.0,202.31072141634016,1.7974147999999999,1.512608,1.175532,2.444301,0.5975601502047303,,,,,
b091dbd67cde3034a2c666982d742a85c454a639,2026-09-09 01:02:17,iron/operators/transpose/test.py::test_transpose,M_2048-N_64-aie_columns_1-channels_1-m_64-n_64-s_8-num_batches_4,5/5,1011.0,642.2,549.1,2400.6,783.670501550237,2.7602659800000002,3.265366,0.8736109,3.819358,1.151916926810372,,,,,
b091dbd67cde3034a2c666982d742a85c454a639,2026-09-09 01:02:17,iron/operators/transpose/test.py::test_transpose,M_2048-N_64-aie_columns_1-channels_2-m_64-n_64-s_8-num_batches_1,5/5,486.08,519.1,308.1,675.4,140.88396644047185,1.16021348,1.009998,0.776263,1.701908,0.36204052647673574,,,,,
b091dbd67cde3034a2c666982d742a85c454a639,2026-09-09 01:02:17,iron/operators/transpose/test.py::test_transpose,M_64-N_128-aie_columns_1-channels_1-m_64-n_64-s_8-num_batches_1,5/5,420.0,442.9,269.0,517.6,97.63209001143017,0.082324946,0.07398927,0.06330843,0.12182,0.02351903644100944,,,,,
b091dbd67cde3034a2c666982d742a85c454a639,2026-09-09 01:02:17,iron/operators/transpose/test.py::test_transpose,M_64-N_128-aie_columns_2-channels_1-m_64-n_64-s_8-num_batches_1,5/5,361.9,334.2,240.9,538.2,111.91843011765312,0.097157156,0.09804673,0.06088386,0.1360492,0.027737491091007677,,,,,
b091dbd67cde3034a2c666982d742a85c454a639,2026-09-09 01:02:17,iron/operators/transpose/test.py::test_transpose,M_64-N_256-aie_columns_1-channels_1-m_64-n_64-s_8-num_batches_1,5/5,389.24,402.5,232.7,477.3,93.1305964761313,0.17936594,0.1628155,0.1373086,0.2815979,0.05820338645098755,,,,,
b091dbd67cde3034a2c666982d742a85c454a639,2026-09-09 01:02:17,iron/operators/transpose/test.py::test_transpose,M_64-N_256-aie_columns_2-channels_1-m_64-n_64-s_8-num_batches_1,5/5,416.16,455.8,276.7,501.7,97.66735892814958,0.16591126,0.1437896,0.1306211,0.2368383,0.04536146849753654,,,,,
b091dbd67cde3034a2c666982d742a85c454a639,2026-09-09 01:02:17,iron/operators/transpose/test.py::test_transpose,M_64-N_256-aie_columns_4-channels_1-m_64-n_64-s_8-num_batches_1,5/5,340.6,311.7,184.4,489.6,120.69372394619366,0.21600323999999999,0.2102764,0.1338691,0.3553878,0.08717570887032121,,,,,
