Commit,Date,Test Path,Test,Checks,Latency (mean),Latency (median),Latency (min),Latency (max),Latency (stddev),Bandwidth (mean),Bandwidth (median),Bandwidth (min),Bandwidth (max),Bandwidth (stddev),Throughput (mean),Throughput (median),Throughput (min),Throughput (max),Throughput (stddev)
3873943a88057a526f40bcad7dc9371b37696a12,2026-09-17 22:47:10,iron/operators/axpy/test.py::test_axpy,input_length_2048-num_aie_columns_1-tile_size_2048-scalar_factor_3.0,5/5,158.34,157.5,143.6,171.0,12.495119047051935,0.07799101,0.078024,0.07184074,0.08556865,0.006177211092948822,,,,,
3873943a88057a526f40bcad7dc9371b37696a12,2026-09-17 22:47:10,iron/operators/axpy/test.py::test_axpy,input_length_2048-num_aie_columns_2-tile_size_1024-scalar_factor_3.0,5/5,168.06,159.0,129.0,233.4,40.045449179650866,0.0761034,0.07730101,0.05265594,0.09523662,0.015927783650202244,,,,,
3873943a88057a526f40bcad7dc9371b37696a12,2026-09-17 22:47:10,iron/operators/axpy/test.py::test_axpy,input_length_2048-num_aie_columns_4-tile_size_512-scalar_factor_3.0,5/5,182.26,173.7,162.8,216.5,20.647590658476354,0.068063212,0.07073004,0.05676747,0.07548839,0.007062837384427734,,,,,
3873943a88057a526f40bcad7dc9371b37696a12,2026-09-17 22:47:10,iron/operators/axpy/test.py::test_axpy,input_length_2048-num_aie_columns_8-tile_size_256-scalar_factor_3.0,5/5,188.32,200.0,159.2,210.2,22.757240606013728,0.066044534,0.06142741,0.05845305,0.07716509,0.008364029658354281,,,,,
3873943a88057a526f40bcad7dc9371b37696a12,2026-09-17 22:47:10,iron/operators/dequant/test.py::test_dequant,input_length_2048-num_aie_columns_1-num_channels_1-tile_size_2048-group_size_32,5/5,208.9,174.6,148.6,334.3,74.79050741905687,0.027264293999999998,0.03006192,0.01569631,0.03531557,0.007656220864142438,,,,,
3873943a88057a526f40bcad7dc9371b37696a12,2026-09-17 22:47:10,iron/operators/dequant/test.py::test_dequant,input_length_2048-num_aie_columns_1-num_channels_2-tile_size_1024-group_size_32,5/5,158.8,148.1,132.1,224.3,37.28096028806126,0.034231804,0.03544461,0.02339859,0.0397362,0.006335480698090714,,,,,
3873943a88057a526f40bcad7dc9371b37696a12,2026-09-17 22:47:10,iron/operators/dequant/test.py::test_dequant,input_length_2048-num_aie_columns_2-num_channels_1-tile_size_1024-group_size_32,5/5,176.04,165.2,137.3,221.6,34.5803846132457,0.030729638,0.03176852,0.02368423,0.03823373,0.005890194264985663,,,,,
3873943a88057a526f40bcad7dc9371b37696a12,2026-09-17 22:47:10,iron/operators/dequant/test.py::test_dequant,input_length_2048-num_aie_columns_2-num_channels_2-tile_size_512-group_size_32,5/5,172.94,173.1,133.5,212.8,33.47003137136265,0.03129134,0.03031616,0.02465992,0.03929762,0.006172661219915603,,,,,
3873943a88057a526f40bcad7dc9371b37696a12,2026-09-17 22:47:10,iron/operators/dequant/test.py::test_dequant,input_length_2048-num_aie_columns_4-num_channels_1-tile_size_512-group_size_32,5/5,183.78,181.7,155.7,215.2,21.159796785413608,0.028857094,0.02887864,0.02439002,0.03370433,0.003308131371413475,,,,,
3873943a88057a526f40bcad7dc9371b37696a12,2026-09-17 22:47:10,iron/operators/dequant/test.py::test_dequant,input_length_2048-num_aie_columns_4-num_channels_2-tile_size_256-group_size_32,5/5,172.08,177.2,124.8,224.3,36.801046180781334,0.031669758,0.02961843,0.02340068,0.04205533,0.006964521906647291,,,,,
3873943a88057a526f40bcad7dc9371b37696a12,2026-09-17 22:47:10,iron/operators/dequant/test.py::test_dequant,input_length_2048-num_aie_columns_8-num_channels_1-tile_size_256-group_size_32,5/5,176.38,176.4,109.5,218.5,42.79400658970833,0.031581502,0.02975462,0.02402204,0.04791425,0.009597812235252886,,,,,
3873943a88057a526f40bcad7dc9371b37696a12,2026-09-17 22:47:10,iron/operators/dequant/test.py::test_dequant,input_length_2048-num_aie_columns_8-num_channels_2-tile_size_128-group_size_32,5/5,228.42,230.6,203.6,249.6,18.159625546800243,0.023094956,0.02275319,0.02102943,0.02577502,0.001876918489860441,,,,,
3873943a88057a526f40bcad7dc9371b37696a12,2026-09-17 22:47:10,iron/operators/elementwise_add/test.py::test_elementwise_add,input_length_2048-num_aie_columns_1-tile_size_2048,5/5,197.26,160.0,129.3,344.3,89.42624335171416,0.071029548,0.07681248,0.03569229,0.09502966,0.02491692656982739,,,,,
3873943a88057a526f40bcad7dc9371b37696a12,2026-09-17 22:47:10,iron/operators/elementwise_add/test.py::test_elementwise_add,input_length_2048-num_aie_columns_2-tile_size_1024,5/5,207.98000000000002,199.3,145.0,288.1,59.770452566464655,0.063087108,0.06166848,0.04265511,0.08472379,0.017695770389460862,,,,,
3873943a88057a526f40bcad7dc9371b37696a12,2026-09-17 22:47:10,iron/operators/elementwise_add/test.py::test_elementwise_add,input_length_2048-num_aie_columns_4-tile_size_512,5/5,166.32,154.6,126.0,217.5,36.00981810562225,0.07660132,0.07950568,0.05649292,0.09749286,0.015950159454198257,,,,,
3873943a88057a526f40bcad7dc9371b37696a12,2026-09-17 22:47:10,iron/operators/elementwise_add/test.py::test_elementwise_add,input_length_2048-num_aie_columns_8-tile_size_256,5/5,224.78,191.8,174.3,350.2,72.14157608480701,0.058214408,0.06405471,0.03508682,0.0704862,0.013990768185080833,,,,,
3873943a88057a526f40bcad7dc9371b37696a12,2026-09-17 22:47:10,iron/operators/elementwise_mul/test.py::test_elementwise_mul,input_length_2048-num_aie_columns_1-tile_size_2048,5/5,145.52,138.3,128.4,181.2,21.463853335317022,0.085760958,0.08883491,0.06782767,0.09567485,0.01123641921121315,,,,,
3873943a88057a526f40bcad7dc9371b37696a12,2026-09-17 22:47:10,iron/operators/elementwise_mul/test.py::test_elementwise_mul,input_length_2048-num_aie_columns_2-tile_size_1024,5/5,136.18,133.6,120.2,155.1,13.064914848555267,0.090905152,0.09198706,0.07924368,0.102239,0.008570423829243801,,,,,
3873943a88057a526f40bcad7dc9371b37696a12,2026-09-17 22:47:10,iron/operators/elementwise_mul/test.py::test_elementwise_mul,input_length_2048-num_aie_columns_4-tile_size_512,5/5,155.32,153.1,118.0,214.9,39.27406268773324,0.082986382,0.08025026,0.05718035,0.1041665,0.01944160164139313,,,,,
3873943a88057a526f40bcad7dc9371b37696a12,2026-09-17 22:47:10,iron/operators/elementwise_mul/test.py::test_elementwise_mul,input_length_2048-num_aie_columns_8-tile_size_256,5/5,171.06,148.4,130.2,241.6,48.02382741931343,0.07604334,0.08281886,0.05086303,0.09435034,0.018942850433362718,,,,,
3873943a88057a526f40bcad7dc9371b37696a12,2026-09-17 22:47:10,iron/operators/flm/gemm/test.py::test_artifact_stem_differs_from_generic_gemm,M_256-K_512-N_1024,5/5,,,,,,,,,,,,,,,
3873943a88057a526f40bcad7dc9371b37696a12,2026-09-17 22:47:10,iron/operators/flm/gemm/test.py::test_artifact_stem_differs_from_generic_gemm,M_512-K_1024-N_2048,5/5,,,,,,,,,,,,,,,
3873943a88057a526f40bcad7dc9371b37696a12,2026-09-17 22:47:10,iron/operators/flm/gemm/test.py::test_gemm,M_256-K_512-N_1024-epilogue_gelu-clamp_None-rounding_conv_even,5/5,457.06,442.6,422.7,502.5,38.50731099414758,3.0278244,3.1096,2.738671,3.255523,0.2497152730977823,590.5699,606.52,534.1712,634.982,48.70636510683176
3873943a88057a526f40bcad7dc9371b37696a12,2026-09-17 22:47:10,iron/operators/flm/gemm/test.py::test_gemm,"M_256-K_512-N_1024-epilogue_none-clamp_(-2.0, 2.0)-rounding_conv_even",5/5,357.28,374.8,281.5,393.5,45.54187084431205,3.9104200000000002,3.671739,3.497661,4.889252,0.5724138980287777,762.7181,716.164,682.2104,953.637,111.64799482941909
3873943a88057a526f40bcad7dc9371b37696a12,2026-09-17 22:47:10,iron/operators/flm/gemm/test.py::test_gemm,M_256-K_512-N_1024-epilogue_none-clamp_None-rounding_conv_even,5/5,335.46,359.3,263.4,381.7,53.31634833707201,4.1940608,3.830648,3.606002,5.225938,0.7200932757019747,818.04164,747.1587,703.3422,1019.307,140.4525651147497
3873943a88057a526f40bcad7dc9371b37696a12,2026-09-17 22:47:10,iron/operators/flm/gemm/test.py::test_gemm,M_256-K_512-N_1024-epilogue_none-clamp_None-rounding_floor,5/5,352.94,381.9,192.5,421.1,91.2998795179928,4.2361882,3.604114,3.268302,7.14875,1.6348178839351495,826.25846,702.9738,637.4746,1394.347,318.8674945990074
3873943a88057a526f40bcad7dc9371b37696a12,2026-09-17 22:47:10,iron/operators/flm/gemm/test.py::test_gemm,M_256-K_512-N_1024-epilogue_silu-clamp_None-rounding_conv_even,5/5,419.74,437.9,360.3,449.6,36.105858250428,3.2999162,3.142969,3.060891,3.819475,0.3091251705760954,643.64076,613.0287,597.0194,744.9794,60.29409034684082
3873943a88057a526f40bcad7dc9371b37696a12,2026-09-17 22:47:10,iron/operators/flm/gemm/test.py::test_gemm,M_256-K_512-N_128-epilogue_none-clamp_None-rounding_conv_even,5/5,346.54,366.7,208.9,423.7,84.48924783663303,1.23461242,1.094653,0.9474164,1.921642,0.39685884999448107,103.203512,91.50402,79.19627,160.6336,33.1741717999541
3873943a88057a526f40bcad7dc9371b37696a12,2026-09-17 22:47:10,iron/operators/flm/gemm/test.py::test_gemm,M_256-K_512-N_1536-epilogue_none-clamp_None-rounding_conv_even,5/5,369.97999999999996,377.2,301.5,420.4,52.53705359077533,5.3144108,5.125185,4.598296,6.411801,0.7884226539710154,1106.83852,1067.428,957.6925,1335.393,164.2056220137636
3873943a88057a526f40bcad7dc9371b37696a12,2026-09-17 22:47:10,iron/operators/flm/gemm/test.py::test_gemm,M_512-K_1024-N_2048-epilogue_none-clamp_None-rounding_conv_even,5/5,415.18,409.6,295.1,492.8,76.49380367062419,13.690263999999999,13.44131,11.1705,18.65654,2.9558224722621618,5340.5072,5243.392,4357.559,7277.829,1153.0531429748585
3873943a88057a526f40bcad7dc9371b37696a12,2026-09-17 22:47:10,iron/operators/flm/gemm/test.py::test_gemm_split_leg_bounds,iter0,1/1,,,,,,,,,,,,,,,
3873943a88057a526f40bcad7dc9371b37696a12,2026-09-17 22:47:10,iron/operators/flm/gemm/test.py::test_gemm_split_leg_bounds,iter1,1/1,,,,,,,,,,,,,,,
3873943a88057a526f40bcad7dc9371b37696a12,2026-09-17 22:47:10,iron/operators/flm/gemm/test.py::test_gemm_split_leg_bounds,iter2,1/1,,,,,,,,,,,,,,,
3873943a88057a526f40bcad7dc9371b37696a12,2026-09-17 22:47:10,iron/operators/flm/gemm/test.py::test_gemm_split_leg_bounds,iter3,1/1,,,,,,,,,,,,,,,
3873943a88057a526f40bcad7dc9371b37696a12,2026-09-17 22:47:10,iron/operators/flm/gemm/test.py::test_gemm_split_leg_bounds,iter4,1/1,,,,,,,,,,,,,,,
3873943a88057a526f40bcad7dc9371b37696a12,2026-09-17 22:47:10,iron/operators/flm/gemm/test.py::test_gemm_split_leg_bounds_runs,iter0,1/1,,,,,,,,,,,,,,,
3873943a88057a526f40bcad7dc9371b37696a12,2026-09-17 22:47:10,iron/operators/flm/gemm/test.py::test_gemm_split_leg_bounds_runs,iter1,1/1,,,,,,,,,,,,,,,
3873943a88057a526f40bcad7dc9371b37696a12,2026-09-17 22:47:10,iron/operators/flm/gemm/test.py::test_gemm_split_leg_bounds_runs,iter2,1/1,,,,,,,,,,,,,,,
3873943a88057a526f40bcad7dc9371b37696a12,2026-09-17 22:47:10,iron/operators/flm/gemm/test.py::test_gemm_split_leg_bounds_runs,iter3,1/1,,,,,,,,,,,,,,,
3873943a88057a526f40bcad7dc9371b37696a12,2026-09-17 22:47:10,iron/operators/flm/gemm/test.py::test_gemm_split_leg_bounds_runs,iter4,1/1,,,,,,,,,,,,,,,
3873943a88057a526f40bcad7dc9371b37696a12,2026-09-17 22:47:10,iron/operators/flm/gemm/test.py::test_gemm_tile_options,tn128-ma64-default,5/5,,,,,,,,,,,,,,,
3873943a88057a526f40bcad7dc9371b37696a12,2026-09-17 22:47:10,iron/operators/flm/gemm/test.py::test_gemm_tile_options,tn16-ma64-default,5/5,,,,,,,,,,,,,,,
3873943a88057a526f40bcad7dc9371b37696a12,2026-09-17 22:47:10,iron/operators/flm/gemm/test.py::test_gemm_tile_options,tn32-ma64-default,5/5,,,,,,,,,,,,,,,
3873943a88057a526f40bcad7dc9371b37696a12,2026-09-17 22:47:10,iron/operators/flm/gemm/test.py::test_gemm_tile_options,tn64-ma32-default,5/5,,,,,,,,,,,,,,,
3873943a88057a526f40bcad7dc9371b37696a12,2026-09-17 22:47:10,iron/operators/flm/gemm/test.py::test_one_xclbin_serves_every_clamp_bound,iter0,1/1,,,,,,,,,,,,,,,
3873943a88057a526f40bcad7dc9371b37696a12,2026-09-17 22:47:10,iron/operators/flm/gemm/test.py::test_one_xclbin_serves_every_clamp_bound,iter1,1/1,,,,,,,,,,,,,,,
3873943a88057a526f40bcad7dc9371b37696a12,2026-09-17 22:47:10,iron/operators/flm/gemm/test.py::test_one_xclbin_serves_every_clamp_bound,iter2,1/1,,,,,,,,,,,,,,,
3873943a88057a526f40bcad7dc9371b37696a12,2026-09-17 22:47:10,iron/operators/flm/gemm/test.py::test_one_xclbin_serves_every_clamp_bound,iter3,1/1,,,,,,,,,,,,,,,
3873943a88057a526f40bcad7dc9371b37696a12,2026-09-17 22:47:10,iron/operators/flm/gemm/test.py::test_one_xclbin_serves_every_clamp_bound,iter4,1/1,,,,,,,,,,,,,,,
3873943a88057a526f40bcad7dc9371b37696a12,2026-09-17 22:47:10,iron/operators/flm/gemm/test.py::test_one_xclbin_serves_every_shape,iter0,1/1,,,,,,,,,,,,,,,
3873943a88057a526f40bcad7dc9371b37696a12,2026-09-17 22:47:10,iron/operators/flm/gemm/test.py::test_one_xclbin_serves_every_shape,iter1,1/1,,,,,,,,,,,,,,,
3873943a88057a526f40bcad7dc9371b37696a12,2026-09-17 22:47:10,iron/operators/flm/gemm/test.py::test_one_xclbin_serves_every_shape,iter2,1/1,,,,,,,,,,,,,,,
3873943a88057a526f40bcad7dc9371b37696a12,2026-09-17 22:47:10,iron/operators/flm/gemm/test.py::test_one_xclbin_serves_every_shape,iter3,1/1,,,,,,,,,,,,,,,
3873943a88057a526f40bcad7dc9371b37696a12,2026-09-17 22:47:10,iron/operators/flm/gemm/test.py::test_one_xclbin_serves_every_shape,iter4,1/1,,,,,,,,,,,,,,,
3873943a88057a526f40bcad7dc9371b37696a12,2026-09-17 22:47:10,iron/operators/gelu/test.py::test_gelu,input_length_2048-num_aie_columns_1-num_channels_1-tile_size_2048,5/5,190.72,177.5,153.4,270.7,46.30930791968284,0.044632742,0.04615003,0.03026061,0.05338825,0.008756548525561883,,,,,
3873943a88057a526f40bcad7dc9371b37696a12,2026-09-17 22:47:10,iron/operators/gelu/test.py::test_gelu,input_length_2048-num_aie_columns_1-num_channels_2-tile_size_1024,5/5,201.18,176.5,156.9,261.4,44.80085936675768,0.042275509999999995,0.0464015,0.03133439,0.05222192,0.008816083765689276,,,,,
3873943a88057a526f40bcad7dc9371b37696a12,2026-09-17 22:47:10,iron/operators/gelu/test.py::test_gelu,input_length_2048-num_aie_columns_2-num_channels_1-tile_size_1024,5/5,193.84,180.4,176.8,240.3,26.910276847331023,0.042829142,0.04540164,0.03408831,0.04633327,0.005166196168610908,,,,,
3873943a88057a526f40bcad7dc9371b37696a12,2026-09-17 22:47:10,iron/operators/gelu/test.py::test_gelu,input_length_2048-num_aie_columns_2-num_channels_2-tile_size_512,5/5,192.56,215.3,114.7,245.5,54.18521938684017,0.046038972000000004,0.038051,0.03336483,0.07142795,0.015812821372548292,,,,,
3873943a88057a526f40bcad7dc9371b37696a12,2026-09-17 22:47:10,iron/operators/gelu/test.py::test_gelu,input_length_2048-num_aie_columns_4-num_channels_1-tile_size_512,5/5,197.07999999999998,197.0,140.7,253.7,44.5571767507772,0.043395574,0.04157616,0.03229469,0.05822814,0.010253716957624682,,,,,
3873943a88057a526f40bcad7dc9371b37696a12,2026-09-17 22:47:10,iron/operators/gelu/test.py::test_gelu,input_length_2048-num_aie_columns_4-num_channels_2-tile_size_256,5/5,202.36,187.9,171.1,246.9,30.463059596829734,0.041182188,0.04358652,0.03317674,0.04789075,0.005854717751042317,,,,,
3873943a88057a526f40bcad7dc9371b37696a12,2026-09-17 22:47:10,iron/operators/gelu/test.py::test_gelu,input_length_2048-num_aie_columns_8-num_channels_1-tile_size_256,5/5,223.68,209.6,147.4,314.6,62.54180202072851,0.039013528,0.03908975,0.02604115,0.0555842,0.011036758945243844,,,,,
3873943a88057a526f40bcad7dc9371b37696a12,2026-09-17 22:47:10,iron/operators/gelu/test.py::test_gelu,input_length_2048-num_aie_columns_8-num_channels_2-tile_size_128,5/5,222.84,217.3,192.0,253.6,24.634183566743182,0.037123645999999996,0.03769678,0.03229736,0.04267645,0.00412054810639677,,,,,
3873943a88057a526f40bcad7dc9371b37696a12,2026-09-17 22:47:10,iron/operators/gemm/test.py::test_gemm,M_1792-K_896-N_1152-num_aie_columns_8-b_col_maj_False-c_col_maj_True-m_64-k_32-n_48-trace_size_0-partition_N_1,5/5,2111.92,2201.8,1904.3,2322.3,192.0531358765069,4.4832782,4.27131,4.049641,4.938446,0.4162962919420493,1763.5683999999999,1680.187,1592.99,1942.616,163.7570351291816
3873943a88057a526f40bcad7dc9371b37696a12,2026-09-17 22:47:10,iron/operators/gemm/test.py::test_gemm,M_192-K_384-N_64-num_aie_columns_4-b_col_maj_False-c_col_maj_False-m_48-k_96-n_16-trace_size_0-partition_N_1,5/5,206.08,216.3,182.5,219.6,16.888960891659377,1.0793356,1.02257,1.007314,1.211848,0.0923446872770708,46.051654,43.62967,42.97873,51.7055,3.9400360589758563
3873943a88057a526f40bcad7dc9371b37696a12,2026-09-17 22:47:10,iron/operators/gemm/test.py::test_gemm,M_192-K_384-N_64-num_aie_columns_4-b_col_maj_True-c_col_maj_True-m_48-k_96-n_16-trace_size_0-partition_N_1,5/5,236.12,232.5,174.4,323.9,55.536807614410094,0.97607378,0.9511531,0.6828648,1.268461,0.2140185327677302,41.645804,40.58253,29.13556,54.12098,9.131449584848509
3873943a88057a526f40bcad7dc9371b37696a12,2026-09-17 22:47:10,iron/operators/gemm/test.py::test_gemm,M_2048-K_2048-N_2048-num_aie_columns_1-b_col_maj_False-c_col_maj_False-m_64-k_64-n_64-trace_size_0-partition_N_1,5/5,47733.52,47789.7,47458.1,47828.7,155.33503146425141,0.52721956,0.526595,0.5261658,0.530275,0.0017230181856266297,359.91524,359.4888,359.1959,362.0011,1.1762515219968916
